reference_genome_assembly	library_strategy	library_layout	library_source	platform	type	genomic_info_id	file.file_id	instrument_model	library_selection
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94fe3558-37b7-11ee-8cfd-1b13165f867a	dg.4DFC/94fe3558-37b7-11ee-8cfd-1b13165f867a	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94fe5aec-37b7-11ee-9bb1-17dd89dfdf3e	dg.4DFC/94fe5aec-37b7-11ee-9bb1-17dd89dfdf3e	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94fe7cfc-37b7-11ee-ac81-67db884a3ed5	dg.4DFC/94fe7cfc-37b7-11ee-ac81-67db884a3ed5	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94fe9f52-37b7-11ee-906a-cf3091bcb2c5	dg.4DFC/94fe9f52-37b7-11ee-906a-cf3091bcb2c5	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94fec32e-37b7-11ee-8651-53756e4cdf66	dg.4DFC/94fec32e-37b7-11ee-8651-53756e4cdf66	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94fee502-37b7-11ee-ae12-9336e60acd35	dg.4DFC/94fee502-37b7-11ee-ae12-9336e60acd35	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94ff0776-37b7-11ee-9ca1-075a4c94d4d8	dg.4DFC/94ff0776-37b7-11ee-9ca1-075a4c94d4d8	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94ff29e0-37b7-11ee-a65c-f78651b3e2d4	dg.4DFC/94ff29e0-37b7-11ee-a65c-f78651b3e2d4	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94ff4bbe-37b7-11ee-b822-3b2035a6261e	dg.4DFC/94ff4bbe-37b7-11ee-b822-3b2035a6261e	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94ff7288-37b7-11ee-8b75-3f0f84f327fd	dg.4DFC/94ff7288-37b7-11ee-8b75-3f0f84f327fd	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94ff94ca-37b7-11ee-a23d-cf3a7580b7b4	dg.4DFC/94ff94ca-37b7-11ee-a23d-cf3a7580b7b4	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94ffb6e4-37b7-11ee-b8fb-e3cb28b98881	dg.4DFC/94ffb6e4-37b7-11ee-b8fb-e3cb28b98881	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94ffd926-37b7-11ee-bc23-f7d0358bcd79	dg.4DFC/94ffd926-37b7-11ee-bc23-f7d0358bcd79	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/94fffcd0-37b7-11ee-ab95-2f12fd127d76	dg.4DFC/94fffcd0-37b7-11ee-ab95-2f12fd127d76	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95001ef4-37b7-11ee-8484-23fe1c50a57e	dg.4DFC/95001ef4-37b7-11ee-8484-23fe1c50a57e	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9500405a-37b7-11ee-b16f-5b9da879202c	dg.4DFC/9500405a-37b7-11ee-b16f-5b9da879202c	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950066ac-37b7-11ee-8513-8307ad5bd137	dg.4DFC/950066ac-37b7-11ee-8513-8307ad5bd137	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95008aec-37b7-11ee-8dfd-ef065fce53bd	dg.4DFC/95008aec-37b7-11ee-8dfd-ef065fce53bd	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9500ae82-37b7-11ee-93ec-ebe9909588b5	dg.4DFC/9500ae82-37b7-11ee-93ec-ebe9909588b5	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9500d0ec-37b7-11ee-bbdb-1b5f5228ed80	dg.4DFC/9500d0ec-37b7-11ee-bbdb-1b5f5228ed80	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9500f6e4-37b7-11ee-92d1-6fa72f569452	dg.4DFC/9500f6e4-37b7-11ee-92d1-6fa72f569452	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95011930-37b7-11ee-8fba-cfdeaa1ac44b	dg.4DFC/95011930-37b7-11ee-8fba-cfdeaa1ac44b	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95013ed8-37b7-11ee-9795-6fc6cc2773c2	dg.4DFC/95013ed8-37b7-11ee-9795-6fc6cc2773c2	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9501616a-37b7-11ee-9a2e-973533ecd456	dg.4DFC/9501616a-37b7-11ee-9a2e-973533ecd456	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95018352-37b7-11ee-b98c-2bb4b0498a71	dg.4DFC/95018352-37b7-11ee-b98c-2bb4b0498a71	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9501a5b2-37b7-11ee-9dce-cbece8a286e8	dg.4DFC/9501a5b2-37b7-11ee-9dce-cbece8a286e8	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9501c8bc-37b7-11ee-937c-4735e24f0ba1	dg.4DFC/9501c8bc-37b7-11ee-937c-4735e24f0ba1	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9501ea54-37b7-11ee-9617-7b1693988f58	dg.4DFC/9501ea54-37b7-11ee-9617-7b1693988f58	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95020d22-37b7-11ee-8d62-a7d246ddb947	dg.4DFC/95020d22-37b7-11ee-8d62-a7d246ddb947	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95022faa-37b7-11ee-8cc2-37a3379eef69	dg.4DFC/95022faa-37b7-11ee-8cc2-37a3379eef69	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95025548-37b7-11ee-b9b6-cbdddae2e8eb	dg.4DFC/95025548-37b7-11ee-b9b6-cbdddae2e8eb	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95027d48-37b7-11ee-8cc8-0353b1f4c6b3	dg.4DFC/95027d48-37b7-11ee-8cc8-0353b1f4c6b3	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95029f12-37b7-11ee-9415-a36bb519f8e5	dg.4DFC/95029f12-37b7-11ee-9415-a36bb519f8e5	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9502c1a4-37b7-11ee-a5ee-af880ff9e4c2	dg.4DFC/9502c1a4-37b7-11ee-a5ee-af880ff9e4c2	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9502e3c8-37b7-11ee-99a2-2b32354b816c	dg.4DFC/9502e3c8-37b7-11ee-99a2-2b32354b816c	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95030844-37b7-11ee-b63e-3f3372581130	dg.4DFC/95030844-37b7-11ee-b63e-3f3372581130	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95032a68-37b7-11ee-b1bb-cfa34a897a75	dg.4DFC/95032a68-37b7-11ee-b1bb-cfa34a897a75	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95034cdc-37b7-11ee-a470-ef97fe0c4532	dg.4DFC/95034cdc-37b7-11ee-a470-ef97fe0c4532	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95036fa0-37b7-11ee-80c6-d7fb2aeb57c9	dg.4DFC/95036fa0-37b7-11ee-80c6-d7fb2aeb57c9	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950391ba-37b7-11ee-995a-1b3daa710a77	dg.4DFC/950391ba-37b7-11ee-995a-1b3daa710a77	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9503b65e-37b7-11ee-a5f3-d7befce6751f	dg.4DFC/9503b65e-37b7-11ee-a5f3-d7befce6751f	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9503db52-37b7-11ee-964d-c3b00fea24bc	dg.4DFC/9503db52-37b7-11ee-964d-c3b00fea24bc	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9503fd3a-37b7-11ee-a4c5-6f0903e3ab04	dg.4DFC/9503fd3a-37b7-11ee-a4c5-6f0903e3ab04	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95041f7c-37b7-11ee-8359-439ead1294c1	dg.4DFC/95041f7c-37b7-11ee-8359-439ead1294c1	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950443d0-37b7-11ee-8f7c-6f5d39699d2c	dg.4DFC/950443d0-37b7-11ee-8f7c-6f5d39699d2c	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95046554-37b7-11ee-8533-47a42a9324d6	dg.4DFC/95046554-37b7-11ee-8533-47a42a9324d6	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95048a52-37b7-11ee-b476-ef72103832a2	dg.4DFC/95048a52-37b7-11ee-b476-ef72103832a2	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9504ac9e-37b7-11ee-9e85-c74af5da49f4	dg.4DFC/9504ac9e-37b7-11ee-9e85-c74af5da49f4	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9504d21e-37b7-11ee-a493-b31196bca054	dg.4DFC/9504d21e-37b7-11ee-a493-b31196bca054	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9504f438-37b7-11ee-8297-931af54e628a	dg.4DFC/9504f438-37b7-11ee-8297-931af54e628a	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95051666-37b7-11ee-b609-ef97fc8dbb41	dg.4DFC/95051666-37b7-11ee-b609-ef97fc8dbb41	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95053858-37b7-11ee-a2f5-8ff34e996bfe	dg.4DFC/95053858-37b7-11ee-a2f5-8ff34e996bfe	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95055dce-37b7-11ee-bd57-a795063b7174	dg.4DFC/95055dce-37b7-11ee-bd57-a795063b7174	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950580e2-37b7-11ee-975b-0bd09c13ab76	dg.4DFC/950580e2-37b7-11ee-975b-0bd09c13ab76	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9505a39c-37b7-11ee-ba09-9bdb085b2de7	dg.4DFC/9505a39c-37b7-11ee-ba09-9bdb085b2de7	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9505c62e-37b7-11ee-87e2-1b1c187755f6	dg.4DFC/9505c62e-37b7-11ee-87e2-1b1c187755f6	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9505e8b6-37b7-11ee-9069-1be0638b702b	dg.4DFC/9505e8b6-37b7-11ee-9069-1be0638b702b	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95060c74-37b7-11ee-b401-af7f13629daa	dg.4DFC/95060c74-37b7-11ee-b401-af7f13629daa	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95062ed4-37b7-11ee-89d8-7740baaeb816	dg.4DFC/95062ed4-37b7-11ee-89d8-7740baaeb816	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950650ee-37b7-11ee-81f0-23784476e577	dg.4DFC/950650ee-37b7-11ee-81f0-23784476e577	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95067376-37b7-11ee-897f-f793ef070e90	dg.4DFC/95067376-37b7-11ee-897f-f793ef070e90	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950695e0-37b7-11ee-aa3f-6f2bb2633de1	dg.4DFC/950695e0-37b7-11ee-aa3f-6f2bb2633de1	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9506bc32-37b7-11ee-af58-a33fd9d49e8f	dg.4DFC/9506bc32-37b7-11ee-af58-a33fd9d49e8f	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9506dde8-37b7-11ee-91d5-ef99b34552ec	dg.4DFC/9506dde8-37b7-11ee-91d5-ef99b34552ec	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9506ff94-37b7-11ee-a6ca-df339fe4df22	dg.4DFC/9506ff94-37b7-11ee-a6ca-df339fe4df22	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950721f4-37b7-11ee-b9fc-fbbd5319e141	dg.4DFC/950721f4-37b7-11ee-b9fc-fbbd5319e141	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95074774-37b7-11ee-9fe8-0f17209ce50d	dg.4DFC/95074774-37b7-11ee-9fe8-0f17209ce50d	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9507693e-37b7-11ee-a9c7-5766286e6426	dg.4DFC/9507693e-37b7-11ee-a9c7-5766286e6426	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95078b58-37b7-11ee-bcf1-e7faa7bb079c	dg.4DFC/95078b58-37b7-11ee-bcf1-e7faa7bb079c	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9507ad5e-37b7-11ee-b613-f31630daf6a5	dg.4DFC/9507ad5e-37b7-11ee-b613-f31630daf6a5	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9507cf64-37b7-11ee-a914-0b705481c42f	dg.4DFC/9507cf64-37b7-11ee-a914-0b705481c42f	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9507f34a-37b7-11ee-8f48-9f57f40b9192	dg.4DFC/9507f34a-37b7-11ee-8f48-9f57f40b9192	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9508151e-37b7-11ee-864b-83be3e6c8bb2	dg.4DFC/9508151e-37b7-11ee-864b-83be3e6c8bb2	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95083a3a-37b7-11ee-ab77-23c1114759a5	dg.4DFC/95083a3a-37b7-11ee-ab77-23c1114759a5	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95085d62-37b7-11ee-8a43-4fe2f41a1b5a	dg.4DFC/95085d62-37b7-11ee-8a43-4fe2f41a1b5a	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95088120-37b7-11ee-932e-27e7e05c270f	dg.4DFC/95088120-37b7-11ee-932e-27e7e05c270f	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9508a2cc-37b7-11ee-9bc6-477ea0905376	dg.4DFC/9508a2cc-37b7-11ee-9bc6-477ea0905376	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9508c84c-37b7-11ee-9390-2f62f34d16ae	dg.4DFC/9508c84c-37b7-11ee-9390-2f62f34d16ae	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9508ec46-37b7-11ee-aafa-43cc32b43376	dg.4DFC/9508ec46-37b7-11ee-aafa-43cc32b43376	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95090dfc-37b7-11ee-8fce-33433374f7eb	dg.4DFC/95090dfc-37b7-11ee-8fce-33433374f7eb	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950931ec-37b7-11ee-9812-7b2b3473dd7c	dg.4DFC/950931ec-37b7-11ee-9812-7b2b3473dd7c	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95095564-37b7-11ee-81ba-532b91958d10	dg.4DFC/95095564-37b7-11ee-81ba-532b91958d10	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/95097724-37b7-11ee-9f76-1f2818318725	dg.4DFC/95097724-37b7-11ee-9f76-1f2818318725	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950999de-37b7-11ee-8279-5f54b656e66a	dg.4DFC/950999de-37b7-11ee-8279-5f54b656e66a	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9509c0e4-37b7-11ee-a30c-eb6a1bf6df03	dg.4DFC/9509c0e4-37b7-11ee-a30c-eb6a1bf6df03	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/9509e3da-37b7-11ee-9609-47740d2d0e42	dg.4DFC/9509e3da-37b7-11ee-9609-47740d2d0e42	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950a0608-37b7-11ee-8ecd-9f69fcc9813d	dg.4DFC/950a0608-37b7-11ee-8ecd-9f69fcc9813d	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950a2912-37b7-11ee-86fe-fba607afbcc7	dg.4DFC/950a2912-37b7-11ee-86fe-fba607afbcc7	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950a4c62-37b7-11ee-9e6a-bfdc2edbfdb5	dg.4DFC/950a4c62-37b7-11ee-9e6a-bfdc2edbfdb5	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950a6eae-37b7-11ee-9116-7749dad75972	dg.4DFC/950a6eae-37b7-11ee-9116-7749dad75972	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950a90f0-37b7-11ee-80ea-ab7f1be6b1cb	dg.4DFC/950a90f0-37b7-11ee-80ea-ab7f1be6b1cb	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950ab346-37b7-11ee-9849-97cd54693679	dg.4DFC/950ab346-37b7-11ee-9849-97cd54693679	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950ad95c-37b7-11ee-8fc4-a388d95d5686	dg.4DFC/950ad95c-37b7-11ee-8fc4-a388d95d5686	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950afc52-37b7-11ee-b47e-4f776daea5c5	dg.4DFC/950afc52-37b7-11ee-b47e-4f776daea5c5	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950b2240-37b7-11ee-9d44-a344fe2924a2	dg.4DFC/950b2240-37b7-11ee-9d44-a344fe2924a2	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950b446e-37b7-11ee-97ef-bbef9d54d138	dg.4DFC/950b446e-37b7-11ee-97ef-bbef9d54d138	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950b66d8-37b7-11ee-9b95-0fbe33e5e529	dg.4DFC/950b66d8-37b7-11ee-9b95-0fbe33e5e529	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950c05de-37b7-11ee-943e-0b2ffab18268	dg.4DFC/950c05de-37b7-11ee-943e-0b2ffab18268	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950c2a8c-37b7-11ee-83e8-97d3a3473b74	dg.4DFC/950c2a8c-37b7-11ee-83e8-97d3a3473b74	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950c4e40-37b7-11ee-a1c3-135cf2d96363	dg.4DFC/950c4e40-37b7-11ee-a1c3-135cf2d96363	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950c7172-37b7-11ee-8147-3becb63ede49	dg.4DFC/950c7172-37b7-11ee-8147-3becb63ede49	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950c953a-37b7-11ee-8a21-cb49edf4010c	dg.4DFC/950c953a-37b7-11ee-8a21-cb49edf4010c	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950cb77c-37b7-11ee-9927-8b9e15897ccb	dg.4DFC/950cb77c-37b7-11ee-9927-8b9e15897ccb	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950cddec-37b7-11ee-a436-1f7253c0c8b6	dg.4DFC/950cddec-37b7-11ee-a436-1f7253c0c8b6	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950cffe8-37b7-11ee-9ce0-2f710c779648	dg.4DFC/950cffe8-37b7-11ee-9ce0-2f710c779648	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950d2518-37b7-11ee-b277-93d99e05f479	dg.4DFC/950d2518-37b7-11ee-b277-93d99e05f479	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950d4764-37b7-11ee-8b82-2787aa46472a	dg.4DFC/950d4764-37b7-11ee-8b82-2787aa46472a	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950d6f14-37b7-11ee-a141-4f0530e47f21	dg.4DFC/950d6f14-37b7-11ee-a141-4f0530e47f21	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950d9156-37b7-11ee-af10-7f0419d30170	dg.4DFC/950d9156-37b7-11ee-af10-7f0419d30170	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950db30c-37b7-11ee-a466-ebf34cd47db4	dg.4DFC/950db30c-37b7-11ee-a466-ebf34cd47db4	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950dd580-37b7-11ee-8451-ebe760035b30	dg.4DFC/950dd580-37b7-11ee-8451-ebe760035b30	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950dfc0e-37b7-11ee-a33a-1f5a729e744b	dg.4DFC/950dfc0e-37b7-11ee-a33a-1f5a729e744b	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950e1dd8-37b7-11ee-878e-c358d40be51f	dg.4DFC/950e1dd8-37b7-11ee-878e-c358d40be51f	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950e3f5c-37b7-11ee-8bfb-7b39ab9cb274	dg.4DFC/950e3f5c-37b7-11ee-8bfb-7b39ab9cb274	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950e6248-37b7-11ee-8348-93d2478924dd	dg.4DFC/950e6248-37b7-11ee-8348-93d2478924dd	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950e849e-37b7-11ee-b87a-f3167e5ed3b8	dg.4DFC/950e849e-37b7-11ee-b87a-f3167e5ed3b8	Not specified in data	Not specified in data
GRCh38	WXS	Paired-end	Genomic	ILLUMINA	genomic_info	dg.4DFC/950eaa96-37b7-11ee-93a0-df128cbb88e0	dg.4DFC/950eaa96-37b7-11ee-93a0-df128cbb88e0	Not specified in data	Not specified in data
